Binomial,Area,Group,Year,Family,Category,Conser_research_effort,Realm,ROi,ERi,General_research_effort,Nº cong species,CSi,Total_RO_nas_congeneric_species,ROCSi,RPM
Emoia mokolahi,210.38191,lizard,2012,SCINCIDAE,NC,0,Oceanina,1,0.5,0,76,0.81372549,96,0.972076789,2.39290114
Emoia reimschiisseli,192719.7092,lizard,1950,SCINCIDAE,NC,0,Oceanina,1,0.5,0,76,0.81372549,96,0.972076789,2.39290114
Emoia ruficauda,9735.606338,lizard,1915,SCINCIDAE,DD,0,Oriental,1,0.5,0,76,0.81372549,96,0.972076789,2.39290114
Emoia rufilabialis,362.809344,lizard,1984,SCINCIDAE,NC,0,Oceanina,1,0.5,0,76,0.81372549,96,0.972076789,2.39290114
Emoia similis,15137.7788,lizard,1927,SCINCIDAE,NC,0,Oriental,1,0.5,0,76,0.81372549,96,0.972076789,2.39290114
Emoia sorex,192282.2158,lizard,1895,SCINCIDAE,NC,0,Oceanina,1,0.5,0,76,0.81372549,96,0.972076789,2.39290114
Trimeresurus andersonii,7577.01736,snake,1868,VIPERIDAE,NC,0,Oriental,1,0.5,0,49,0.879901961,326,0.905177429,2.392539695
Trimeresurus cantori,1865.705461,snake,1846,VIPERIDAE,NC,0,Oriental,1,0.5,0,49,0.879901961,326,0.905177429,2.392539695
Emys trinacris,25674.01825,turtle,2005,EMYDIDAE,DD,0,Palearctic,0.970394737,0.5,18,1,0.99754902,533,0.844968005,2.391653249
Emoia kordoana,384920.6107,lizard,1874,SCINCIDAE,NC,0,Oceanina,0.998355263,0.5,1,76,0.81372549,95,0.972367656,2.391401836
Trimeresurus labialis,1027.331451,snake,1867,VIPERIDAE,NC,0,Oriental,0.998355263,0.5,1,49,0.879901961,325,0.905468296,2.391040391
Trimeresurus mcgregori,285.800246,snake,1919,VIPERIDAE,DD,0,Oriental,0.998355263,0.5,1,49,0.879901961,325,0.905468296,2.391040391
Trimeresurus mutabilis,477.74328,snake,1870,VIPERIDAE,NC,0,Oriental,0.998355263,0.5,1,49,0.879901961,325,0.905468296,2.391040391
Trimeresurus borneensis,16053.11704,snake,1872,VIPERIDAE,NC,0,Oriental,0.996710526,0.5,2,49,0.879901961,324,0.905759162,2.389541088
Oligosoma polychroma,180971.8589,lizard,1990,SCINCIDAE,NC,1,Australian,0.970394737,0.5,18,44,0.892156863,217,0.936881908,2.384914122
Trachylepis adamastor,11.54273,lizard,2015,SCINCIDAE,NC,0,Afrotropical,0.998355263,0.5,1,84,0.794117647,97,0.971785922,2.381307048
Oligosoma nigriplantare,72.759468,lizard,1874,SCINCIDAE,NC,0,Australian,0.957236842,0.5,26,44,0.892156863,209,0.939208842,2.372919695
Bothrops lanceolatus,1059.875723,snake,1790,VIPERIDAE,EN,1,Panamanian,0.881578947,1,72,55,0.865196078,3046,0.114019779,2.371186876
Emoia cyanura,200712.655,lizard,1830,SCINCIDAE,NC,0,Australian,0.96875,0.5,19,76,0.81372549,77,0.977603258,2.364414374
Sphaerodactylus alphus,60.31532,lizard,2013,SPHAERODACTYLIDAE,NC,0,Panamanian,0.998355263,0.5,1,106,0.740196078,57,0.983420593,2.360163599
Sphaerodactylus elegantulus,439.929399,lizard,1917,SPHAERODACTYLIDAE,DD,1,Panamanian,0.998355263,0.5,1,106,0.740196078,57,0.983420593,2.360163599
Sphaerodactylus leonardovaldesi,128.801046,lizard,2012,SPHAERODACTYLIDAE,NC,0,Panamanian,0.998355263,0.5,1,106,0.740196078,57,0.983420593,2.360163599
Oligosoma maccanni,29699.42864,lizard,1977,SCINCIDAE,NC,1,Australian,0.9375,0.5,38,44,0.892156863,197,0.942699244,2.354928053
Gekko kikuchii,13591.9617,lizard,1912,GEKKONIDAE,DD,0,Oriental,1,0.5,0,57,0.860294118,522,0.848167539,2.354230828
Gekko remotus,418.172383,lizard,2012,GEKKONIDAE,NC,0,Oceanina,1,0.5,0,57,0.860294118,522,0.848167539,2.354230828
Gekko vittatus,709552.6128,lizard,1782,GEKKONIDAE,NC,0,Australian,0.993421053,0.5,4,57,0.860294118,518,0.849331006,2.348233615
Cnemaspis jacobsoni,1770.454365,lizard,2005,GEKKONIDAE,DD,0,Oriental,1,0.5,0,121,0.703431373,85,0.975276323,2.339353848
Cnemaspis mumpuniae,1013.58205,lizard,2014,GEKKONIDAE,NC,0,Oriental,1,0.5,0,121,0.703431373,85,0.975276323,2.339353848
Cnemaspis sundainsula,310.713136,lizard,2014,GEKKONIDAE,NC,0,Oriental,1,0.5,0,121,0.703431373,85,0.975276323,2.339353848
Cnemaspis dezwaani,4035.418926,lizard,2005,GEKKONIDAE,NC,0,Oriental,0.998355263,0.5,1,121,0.703431373,84,0.97556719,2.337854545
Cnemaspis modiglianii,400.796543,lizard,2005,GEKKONIDAE,NC,0,Oriental,0.998355263,0.5,1,121,0.703431373,84,0.97556719,2.337854545
Cnemaspis timoriensis,28597.58943,lizard,1855,GEKKONIDAE,NC,0,Oriental,0.998355263,0.5,1,121,0.703431373,84,0.97556719,2.337854545
Cnemaspis whittenorum,3904.16983,lizard,2005,GEKKONIDAE,NC,0,Oriental,0.998355263,0.5,1,121,0.703431373,84,0.97556719,2.337854545
Trachemys decussata,111153.0359,turtle,1831,EMYDIDAE,NC,0,Panamanian,0.993421053,0.5,4,15,0.963235294,1360,0.604421175,2.277249287
Varanus auffenbergi,1230.269949,lizard,1999,VARANIDAE,NC,0,Oriental,1,0.5,0,78,0.808823529,894,0.739965096,2.274394313
Varanus bangonorum,9816.97904,lizard,2014,VARANIDAE,NC,0,Oriental,1,0.5,0,78,0.808823529,894,0.739965096,2.274394313
Varanus boehmei,3408.139709,lizard,2003,VARANIDAE,DD,0,Oceanina,1,0.5,0,78,0.808823529,894,0.739965096,2.274394313
Varanus cerambonensis,30530.38387,lizard,1999,VARANIDAE,NC,0,Oceanina,1,0.5,0,78,0.808823529,894,0.739965096,2.274394313
Varanus kordensis,2519.691111,lizard,1874,VARANIDAE,DD,0,Oceanina,1,0.5,0,78,0.808823529,894,0.739965096,2.274394313
Varanus samarensis,22466.64289,lizard,2010,VARANIDAE,NC,0,Oriental,1,0.5,0,78,0.808823529,894,0.739965096,2.274394313
Varanus similis,2031.893024,lizard,1958,VARANIDAE,NC,0,Australian,1,0.5,0,78,0.808823529,894,0.739965096,2.274394313
Varanus togianus,184110.6779,lizard,1872,VARANIDAE,NC,0,Oriental,1,0.5,0,78,0.808823529,894,0.739965096,2.274394313
Varanus zugorum,17599.64291,lizard,2005,VARANIDAE,NC,0,Oceanina,1,0.5,0,78,0.808823529,894,0.739965096,2.274394313
Varanus bitatawa,461.461278,lizard,2010,VARANIDAE,NC,0,Oriental,0.998355263,0.5,1,78,0.808823529,893,0.740255963,2.272895009
Varanus dalubhasa,20286.77494,lizard,2014,VARANIDAE,NC,0,Oriental,0.998355263,0.5,1,78,0.808823529,893,0.740255963,2.272895009
Varanus melinus,4741.454385,lizard,1997,VARANIDAE,NC,0,Oceanina,0.998355263,0.5,1,78,0.808823529,893,0.740255963,2.272895009
Varanus palawanensis,14545.91898,lizard,2010,VARANIDAE,NC,0,Oriental,0.998355263,0.5,1,78,0.808823529,893,0.740255963,2.272895009
Varanus rainerguentheri,34461.57751,lizard,2007,VARANIDAE,NC,0,Oceanina,0.998355263,0.5,1,78,0.808823529,893,0.740255963,2.272895009
Varanus rasmusseni,2268.947831,lizard,2010,VARANIDAE,NC,0,Oriental,0.998355263,0.5,1,78,0.808823529,893,0.740255963,2.272895009
Varanus timorensis,29419.53395,lizard,1831,VARANIDAE,NC,0,Oriental,0.998355263,0.5,1,78,0.808823529,893,0.740255963,2.272895009
Varanus beccarii,7854.142533,lizard,1874,VARANIDAE,DD,1,Oceanina,0.996710526,0.5,2,78,0.808823529,892,0.74054683,2.271395706
Varanus yuwonoi,18114.30304,lizard,1998,VARANIDAE,NC,0,Oceanina,0.996710526,0.5,2,78,0.808823529,892,0.74054683,2.271395706
Sphenomorphus anomalopus,16499.93571,lizard,1890,SCINCIDAE,DD,0,Oriental,1,0.5,0,138,0.661764706,422,0.877254218,2.269509462
Sphenomorphus consobrinus,6739.453315,lizard,1878,SCINCIDAE,NC,0,Oceanina,1,0.5,0,138,0.661764706,422,0.877254218,2.269509462
Sphenomorphus fragosus,8622.501175,lizard,1967,SCINCIDAE,DD,0,Oceanina,1,0.5,0,138,0.661764706,422,0.877254218,2.269509462
Sphenomorphus megalops,20544.21538,lizard,1906,SCINCIDAE,NC,0,Oriental,1,0.5,0,138,0.661764706,422,0.877254218,2.269509462
Sphenomorphus mimikanum,2818.685819,lizard,1914,SCINCIDAE,NC,0,Oceanina,1,0.5,0,138,0.661764706,422,0.877254218,2.269509462
Sphenomorphus nigrolabris,9119.441854,lizard,1873,SCINCIDAE,NC,0,Oriental,1,0.5,0,138,0.661764706,422,0.877254218,2.269509462
Sphenomorphus rufus,1910.186352,lizard,1887,SCINCIDAE,DD,0,Oceanina,1,0.5,0,138,0.661764706,422,0.877254218,2.269509462
Sphenomorphus sanctus,4174.616102,lizard,1839,SCINCIDAE,NC,0,Oriental,1,0.5,0,138,0.661764706,422,0.877254218,2.269509462
Sphenomorphus schlegeli,333.763653,lizard,1927,SCINCIDAE,NC,0,Oriental,1,0.5,0,138,0.661764706,422,0.877254218,2.269509462
Sphenomorphus striolatus,31458.15083,lizard,1890,SCINCIDAE,NC,0,Oriental,1,0.5,0,138,0.661764706,422,0.877254218,2.269509462
Sphenomorphus temmincki,19709.53679,lizard,1839,SCINCIDAE,NC,0,Oriental,1,0.5,0,138,0.661764706,422,0.877254218,2.269509462
Sphenomorphus vanheurni,19.992561,lizard,1942,SCINCIDAE,NC,0,Oriental,1,0.5,0,138,0.661764706,422,0.877254218,2.269509462
Sphenomorphus variegatus,141364.3778,lizard,1867,SCINCIDAE,NC,0,Oceanina,1,0.5,0,138,0.661764706,422,0.877254218,2.269509462
Sphenomorphus aignanus,29897.7158,lizard,1898,SCINCIDAE,NC,0,Oceanina,0.998355263,0.5,1,138,0.661764706,421,0.877545084,2.268010158
Sphenomorphus taiwanensis,25223.9715,lizard,1987,SCINCIDAE,NC,0,Oriental,0.990131579,0.5,6,138,0.661764706,416,0.878999418,2.260513641
Hemidactylus aporus,1940.184987,lizard,1906,GEKKONIDAE,NC,0,Afrotropical,1,0.5,0,139,0.659313725,663,0.807155323,2.233234524
Hemidactylus greeffii,858.57557,lizard,1886,GEKKONIDAE,NC,0,Afrotropical,1,0.5,0,139,0.659313725,663,0.807155323,2.233234524
Hemidactylus hunae,5012.114059,lizard,1937,GEKKONIDAE,NC,0,Oriental,1,0.5,0,139,0.659313725,663,0.807155323,2.233234524
Hemidactylus lankae,16295.16802,lizard,1953,GEKKONIDAE,NC,0,Oriental,1,0.5,0,139,0.659313725,663,0.807155323,2.233234524
Cyrtodactylus aaroni,12793.5843,lizard,2003,GEKKONIDAE,DD,0,Oceanina,1,0.5,0,219,0.463235294,183,0.946771379,2.205003336
Cyrtodactylus darmandvillei,15248.07691,lizard,1890,GEKKONIDAE,NC,0,Oriental,1,0.5,0,219,0.463235294,183,0.946771379,2.205003336
Cyrtodactylus gordongekkoi,4610.410189,lizard,1994,GEKKONIDAE,DD,0,Oriental,1,0.5,0,219,0.463235294,183,0.946771379,2.205003336
Cyrtodactylus halmahericus,18107.54465,lizard,1929,GEKKONIDAE,NC,0,Oceanina,1,0.5,0,219,0.463235294,183,0.946771379,2.205003336
Cyrtodactylus jambangan,1464.155943,lizard,2010,GEKKONIDAE,NC,0,Oriental,1,0.5,0,219,0.463235294,183,0.946771379,2.205003336
Cyrtodactylus jellesmae,112379.4568,lizard,1897,GEKKONIDAE,NC,0,Oriental,1,0.5,0,219,0.463235294,183,0.946771379,2.205003336
Cyrtodactylus laevigatus,13197.35421,lizard,1964,GEKKONIDAE,NC,0,Oriental,1,0.5,0,219,0.463235294,183,0.946771379,2.205003336
Cyrtodactylus rubidus,4885.585983,lizard,1861,GEKKONIDAE,NC,0,Oriental,1,0.5,0,219,0.463235294,183,0.946771379,2.205003336
Cyrtodactylus sumuroi,12571.07627,lizard,2010,GEKKONIDAE,NC,0,Oriental,1,0.5,0,219,0.463235294,183,0.946771379,2.205003336
Cyrtodactylus tautbatorum,3825.030331,lizard,2009,GEKKONIDAE,NC,0,Oriental,1,0.5,0,219,0.463235294,183,0.946771379,2.205003336
Cyrtodactylus wallacei,29.988842,lizard,2008,GEKKONIDAE,NC,0,Oriental,1,0.5,0,219,0.463235294,183,0.946771379,2.205003336
Cyrtodactylus wetariensis,2642.825858,lizard,1927,GEKKONIDAE,DD,0,Oriental,1,0.5,0,219,0.463235294,183,0.946771379,2.205003336
Cyrtodactylus yakhuna,21228.69907,lizard,1945,GEKKONIDAE,NC,0,Oriental,1,0.5,0,219,0.463235294,183,0.946771379,2.205003336
Cyrtodactylus irianjayaensis,1632.377358,lizard,2001,GEKKONIDAE,DD,0,Oceanina,0.998355263,0.5,1,219,0.463235294,182,0.947062245,2.203504033
Cyrtodactylus mamanwa,828.629861,lizard,2010,GEKKONIDAE,NC,0,Oriental,0.998355263,0.5,1,219,0.463235294,182,0.947062245,2.203504033
Cyrtodactylus murua,901.249177,lizard,2006,GEKKONIDAE,DD,0,Oceanina,0.998355263,0.5,1,219,0.463235294,182,0.947062245,2.203504033
Cyrtodactylus nuaulu,17400.25145,lizard,2009,GEKKONIDAE,NC,0,Oceanina,0.998355263,0.5,1,219,0.463235294,182,0.947062245,2.203504033
Cyrtodactylus gubaot,7051.647011,lizard,2010,GEKKONIDAE,NC,0,Oriental,0.996710526,0.5,2,219,0.463235294,181,0.947353112,2.20200473
Cyrtodactylus fumosus,4323.786385,lizard,1895,GEKKONIDAE,NC,0,Oriental,0.995065789,0.5,3,219,0.463235294,180,0.947643979,2.200505426
Anolis agueroi,19.992561,lizard,1998,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis ahli,1237.309672,lizard,1925,DACTYLOIDAE,EN,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis alfaroi,9.996281,lizard,1992,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis aliniger,23698.3902,lizard,1939,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis altavelensis,1.684708,lizard,1933,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis altitudinalis,9.996281,lizard,1985,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis bartschi,3525.400569,lizard,1928,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis birama,9.996281,lizard,1990,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis breslini,9.996281,lizard,1980,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis chrysops,0.828124,lizard,1964,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis confusus,9.996281,lizard,1991,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis cupeyalensis,4557.698945,lizard,1970,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis cyanopleurus,5984.615318,lizard,1861,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis darlingtoni,19.992561,lizard,1935,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis delafuentei,9.996281,lizard,1982,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis desiradei,13.637833,lizard,1964,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis fairchildi,2.835083,lizard,1935,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis fowleri,885.089695,lizard,1973,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis fugitivus,9.996281,lizard,1975,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis garridoi,9.996281,lizard,1996,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis gorgonae,11.945466,lizard,1905,DACTYLOIDAE,NC,0,Neotropical,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis guafe,628.190504,lizard,1991,DACTYLOIDAE,EN,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis guamuhaya,1160.813334,lizard,1991,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis guazuma,9.996281,lizard,1984,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis imias,780.716767,lizard,1961,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis incredulus,9.996281,lizard,1998,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis insolitus,1975.645432,lizard,1969,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis juangundlachi,78.071008,lizard,1975,DACTYLOIDAE,CR,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis koopmani,857.881684,lizard,1961,DACTYLOIDAE,EN,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis luteosignifer,8.212299,lizard,1888,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis macilentus,9.996281,lizard,1992,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis marron,680.755915,lizard,1980,DACTYLOIDAE,EN,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis medemi,11.856253,lizard,1988,DACTYLOIDAE,NC,0,Neotropical,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis mestrei,6040.888253,lizard,1916,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis nelsoni,1.852307,lizard,1914,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis oporinus,9.996281,lizard,2001,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis pinchoti,23.527127,lizard,1931,DACTYLOIDAE,VU,0,Neotropical,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis placidus,541.01813,lizard,1989,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis reconditus,707.219685,lizard,1959,DACTYLOIDAE,EN,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis rimarum,9.996281,lizard,1967,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis rubribarbus,1918.452615,lizard,1919,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis ruibali,9.996281,lizard,2004,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis shrevei,1705.453763,lizard,1939,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis sierramaestrae,9.755434,lizard,2012,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis strahmi,1466.143863,lizard,1979,DACTYLOIDAE,EN,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis terueli,19.992561,lizard,2001,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis toldo,9.996281,lizard,2000,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis vescus,9.996281,lizard,1992,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis villai,9.824233,lizard,1976,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis websteri,3084.162256,lizard,1980,DACTYLOIDAE,NC,0,Panamanian,1,1,0,408,0,2489,0.276032577,2.138016289
Anolis etheridgei,3100.55718,lizard,1962,DACTYLOIDAE,NC,0,Panamanian,0.998355263,1,1,408,0,2488,0.276323444,2.136516985
Anolis eugenegrahami,486.214381,lizard,1978,DACTYLOIDAE,NC,0,Panamanian,0.998355263,1,1,408,0,2488,0.276323444,2.136516985
Anolis forresti,153.943677,lizard,1923,DACTYLOIDAE,NC,1,Panamanian,0.998355263,1,1,408,0,2488,0.276323444,2.136516985
Anolis longiceps,4.623838,lizard,1919,DACTYLOIDAE,VU,0,Panamanian,0.998355263,1,1,408,0,2488,0.276323444,2.136516985
Anolis monensis,19.992561,lizard,1904,DACTYLOIDAE,NC,0,Panamanian,0.998355263,1,1,408,0,2488,0.276323444,2.136516985
Anolis sheplani,494.513178,lizard,1974,DACTYLOIDAE,NC,0,Panamanian,0.998355263,1,1,408,0,2488,0.276323444,2.136516985
Anolis vanidicus,1545.708558,lizard,1972,DACTYLOIDAE,NC,0,Panamanian,0.998355263,1,1,408,0,2488,0.276323444,2.136516985
Anolis baracoae,1761.099615,lizard,1964,DACTYLOIDAE,NC,0,Panamanian,0.996710526,1,2,408,0,2487,0.276614311,2.135017682
Anolis desechensis,1.298493,lizard,1976,DACTYLOIDAE,NC,0,Panamanian,0.996710526,1,2,408,0,2487,0.276614311,2.135017682
Anolis ferreus,162.065563,lizard,1864,DACTYLOIDAE,NC,0,Panamanian,0.996710526,1,2,408,0,2487,0.276614311,2.135017682
Anolis pogus,187.580014,lizard,1972,DACTYLOIDAE,VU,0,Panamanian,0.996710526,1,2,408,0,2487,0.276614311,2.135017682
Anolis roosevelti,293.650587,lizard,1863,DACTYLOIDAE,CR,0,Panamanian,0.996710526,1,2,408,0,2487,0.276614311,2.135017682
Anolis sabanus,8.199521,lizard,1887,DACTYLOIDAE,NC,0,Panamanian,0.996710526,1,2,408,0,2487,0.276614311,2.135017682
Anolis agassizi,7.656224,lizard,1900,DACTYLOIDAE,NC,1,Panamanian,0.995065789,1,3,408,0,2486,0.276905177,2.133518378
Anolis barbatus,1545.869285,lizard,1982,DACTYLOIDAE,NC,0,Panamanian,0.995065789,1,3,408,0,2486,0.276905177,2.133518378
Anolis ernestwilliamsi,0.784553,lizard,1983,DACTYLOIDAE,NC,0,Panamanian,0.995065789,1,3,408,0,2486,0.276905177,2.133518378
Anolis bahorucoensis,3417.648114,lizard,1933,DACTYLOIDAE,NC,0,Panamanian,0.993421053,1,4,408,0,2485,0.277196044,2.132019075
Anolis griseus,350.262518,lizard,1887,DACTYLOIDAE,NC,1,Neotropical,0.993421053,1,4,408,0,2485,0.277196044,2.132019075
Anolis trinitatis,350.262506,lizard,1862,DACTYLOIDAE,NC,0,Neotropical,0.988486842,1,7,408,0,2482,0.278068645,2.127521164
Anolis cybotes,72309.45656,lizard,1862,DACTYLOIDAE,EN,1,Panamanian,0.981907895,1,11,408,0,2478,0.279232112,2.121523951
Sceloporus becki,510.635284,lizard,1905,PHRYNOSOMATIDAE,NC,0,Nearctic,1,0.5,0,100,0.754901961,1876,0.454333915,2.104617938
Coggeria naufragus,1518.068992,lizard,1996,SCINCIDAE,LC,0,Australian,1,0,0,0,1,0,1,2
Garthius chaseni,1234.067696,snake,1931,VIPERIDAE,LC,0,Oriental,1,0,0,0,1,0,1,2
Otosaurus cumingi,234490.6757,lizard,1845,SCINCIDAE,LC,0,Oriental,1,0,0,0,1,0,1,2
Parastenophis betsileanus,116316.267,snake,1880,PSEUDOXYRHOPHIIDAE,LC,0,Madagascan,1,0,0,0,1,0,1,2
Salomonelaps par,22257.50118,snake,1884,ELAPIDAE,LC,0,Oceanina,1,0,0,0,1,0,1,2
Cadea blanoides,15105.15597,worm lizard,1916,CADEIDAE,LC,0,Panamanian,1,0,0,1,0.99754902,0,1,1.99877451
Cadea palirostrata,922.158403,worm lizard,1916,CADEIDAE,LC,0,Panamanian,1,0,0,1,0.99754902,0,1,1.99877451
Cyclocorus lineatus,145251.0056,snake,1843,COLUBRIDAE,LC,0,Oriental,1,0,0,1,0.99754902,0,1,1.99877451
Cyclocorus nuchalis,113559.9649,snake,1923,COLUBRIDAE,LC,0,Oriental,1,0,0,1,0.99754902,0,1,1.99877451
Dromicodryas bernieri,495403.9585,snake,1854,PSEUDOXYRHOPHIIDAE,LC,0,Madagascan,1,0,0,1,0.99754902,0,1,1.99877451
Dromicodryas quadrilineatus,394359.5345,snake,1854,PSEUDOXYRHOPHIIDAE,LC,0,Madagascan,1,0,0,1,0.99754902,0,1,1.99877451
Hologerrhum philippinum,106563.6004,snake,1858,NATRICIDAE,LC,0,Oriental,1,0,0,1,0.99754902,0,1,1.99877451
Hydrablabes periops,726752.4249,snake,1872,NATRICIDAE,LC,0,Oriental,1,0,0,1,0.99754902,0,1,1.99877451
Homalophis doriae,32265.75741,snake,1871,HOMALOPSIDAE,LC,0,Oriental,1,0,0,1,0.99754902,1,0.999709133,1.998629076
Oxyrhabdium modestum,4457.244726,snake,1853,PSEUDOXYRHOPHIIDAE,LC,0,Oriental,1,0,0,1,0.99754902,1,0.999709133,1.998629076
Tracheloptychus madagascariensis,87239.22685,lizard,1854,GERRHOSAURIDAE,LC,0,Madagascan,1,0,0,1,0.99754902,1,0.999709133,1.998629076
Palleon lolontany,487.944735,lizard,1995,CHAMAELEONIDAE,NT,0,Madagascan,1,0,0,1,0.99754902,2,0.999418266,1.998483643
Androngo trivittatus,22581.05161,lizard,1896,SCINCIDAE,LC,0,Madagascan,0.998355263,0,1,0,1,0,1,1.998355263
Ditypophis vivax,3622.541989,snake,1881,PSEUDOXYRHOPHIIDAE,LC,0,Afrotropical,0.998355263,0,1,0,1,0,1,1.998355263
Elapoidis fusca,1313232.978,snake,1827,COLUBRIDAE,LC,0,Oriental,0.998355263,0,1,0,1,0,1,1.998355263
Hakaria simonyi,3622.532862,lizard,1899,SCINCIDAE,NT,0,Afrotropical,0.998355263,0,1,0,1,0,1,1.998355263
Iguanognathus werneri,429471.4563,snake,1898,COLUBRIDAE,DD,0,Oriental,0.998355263,0,1,0,1,0,1,1.998355263
Micropisthodon ochraceus,124002.7356,snake,1894,PSEUDOXYRHOPHIIDAE,LC,1,Madagascan,0.998355263,0,1,0,1,0,1,1.998355263
Pamelaescincus gardineri,58.291629,lizard,1909,SCINCIDAE,LC,0,Oceanina,0.998355263,0,1,0,1,0,1,1.998355263
Paniegekko madjo,386.158762,lizard,2000,DIPLODACTYLIDAE,NT,1,Oceanina,0.998355263,0,1,0,1,0,1,1.998355263
Geomyersia coggeri,1830.495629,lizard,1982,SCINCIDAE,LC,0,Oceanina,1,0,0,2,0.995098039,0,1,1.99754902
Geomyersia glabra,8834.121087,lizard,1968,SCINCIDAE,NT,0,Oceanina,1,0,0,2,0.995098039,0,1,1.99754902
Magliophis stahli,7734.931531,snake,1904,DIPSADIDAE,LC,0,Panamanian,1,0,0,2,0.995098039,1,0.999709133,1.997403586
Tropidoscincus boreus,11421.0881,lizard,2000,SCINCIDAE,LC,0,Australian,1,0,0,2,0.995098039,1,0.999709133,1.997403586
